日付,名前,緯度,経度
2026/06/01,大地の精霊,34.785968,138.79274
2026/06/01,大地の精霊,34.914986,138.189733
2026/06/01,大地の精霊,34.941533,135.171318
2026/06/01,大地の精霊,34.381831,131.193263
2026/06/01,大地の精霊,33.960587,134.59774
2026/06/01,大地の精霊,33.935888,133.333278
2026/06/01,大地の精霊,32.007924,131.276164
2026/06/01,大地の精霊,24.828941,120.960153
2026/06/01,水の精霊,43.177999,140.795492
2026/06/01,水の精霊,44.356247,141.700374
2026/06/01,水の精霊,43.385126,144.801328
2026/06/01,水の精霊,39.614844,140.630844
2026/06/01,水の精霊,40.608512,141.289716
2026/06/01,水の精霊,34.054585,132.922268
2026/06/01,水の精霊,33.553538,133.415228
2026/06/01,水の精霊,32.997502,131.385123
2026/06/01,炎の精霊,43.349875,145.595121
2026/06/01,炎の精霊,42.864846,141.645892
2026/06/01,炎の精霊,38.655267,141.28826
2026/06/01,炎の精霊,37.660108,139.862712
2026/06/01,炎の精霊,39.285173,140.111053
2026/06/01,炎の精霊,36.127339,139.286692
2026/06/01,炎の精霊,36.865868,140.054661
2026/06/01,炎の精霊,36.421556,140.082189
2026/06/01,炎の精霊,35.173729,139.616311
2026/06/01,炎の精霊,36.739125,137.367511
2026/06/01,炎の精霊,37.270554,138.847883
2026/06/01,炎の精霊,37.358556,138.655685
2026/06/01,炎の精霊,37.206617,138.655425
2026/06/01,炎の精霊,35.898608,136.270936
2026/06/01,炎の精霊,35.678154,137.94278
2026/06/01,炎の精霊,34.74684,137.503547
2026/06/01,炎の精霊,34.941533,135.171318
2026/06/01,炎の精霊,35.097431,136.268417
2026/06/01,炎の精霊,34.967901,136.15876
2026/06/01,炎の精霊,35.406524,136.212423
2026/06/01,炎の精霊,34.772528,131.907066
2026/06/01,炎の精霊,34.026827,134.018354
2026/06/01,炎の精霊,33.475578,129.959679
2026/06/01,風の精霊,35.204199,139.83377
2026/06/01,風の精霊,36.701443,139.752907
2026/06/01,風の精霊,35.368895,139.094577
2026/06/01,風の精霊,37.056045,138.600899
2026/06/01,風の精霊,36.586731,138.246353
2026/06/01,風の精霊,31.578028,130.452733
2026/06/01,大地の精霊,43.766523,143.839645
2026/06/01,大地の精霊,43.258831,141.536651
2026/06/01,大地の精霊,35.756179,136.954198
2026/06/01,大地の精霊,34.967901,136.15876
2026/06/01,大地の精霊,33.908102,132.01575
2026/06/01,大地の精霊,33.962102,134.595255
2026/06/01,大地の精霊,33.804216,132.78466
2026/06/01,炎の精霊,43.766523,143.839645
2026/06/01,炎の精霊,35.907892,140.574932
2026/06/01,炎の精霊,37.811269,139.25843
2026/06/01,炎の精霊,34.825008,134.814713
2026/06/01,風の精霊,40.572115,140.548718
2026/06/01,風の精霊,32.250242,131.549907
2026/06/01,大地の精霊,43.627191,141.974688
2026/06/01,大地の精霊,37.722873,139.010131
2026/06/01,大地の精霊,37.72356,139.012385
2026/06/01,大地の精霊,34.041006,133.662641
2026/06/01,水の精霊,42.482199,142.052774
2026/06/01,水の精霊,35.291023,136.460899
2026/06/01,炎の精霊,34.34227,136.817765
2026/06/01,炎の精霊,33.156575,131.822862
2026/06/01,大地の精霊,42.981607,141.480474
2026/06/01,大地の精霊,33.803886,132.784699
2026/06/01,炎の精霊,34.825107,134.816927
