日付,名前,緯度,経度
2026/08/20,炎の精霊,33.606819,130.507598
2026/08/20,炎の精霊,43.489213,141.975569
2026/08/20,炎の精霊,36.523359,140.52261
2026/08/20,炎の精霊,36.624974,136.844923
2026/08/20,炎の精霊,35.523752,138.874949
2026/08/20,炎の精霊,35.019554,138.353997
2026/08/20,炎の精霊,34.69228,138.162088
2026/08/20,炎の精霊,34.889813,136.433462
2026/08/20,炎の精霊,34.941483,134.127889
2026/08/20,炎の精霊,34.237404,132.647402
2026/08/20,炎の精霊,35.549847,134.320592
2026/08/20,炎の精霊,33.98689,134.651098
2026/08/20,炎の精霊,34.289651,133.909181
2026/08/20,炎の精霊,33.289235,134.183828
2026/08/20,炎の精霊,33.117812,130.644893
2026/08/20,炎の精霊,35.704697,140.027429
2026/08/20,炎の精霊,35.312009,136.682925
2026/08/20,炎の精霊,34.980546,137.613394
2026/08/20,炎の精霊,34.772044,138.052943
2026/08/20,炎の精霊,35.704242,140.027456
2026/08/20,炎の精霊,36.76371,140.164976
2026/08/20,炎の精霊,34.067358,134.100835
2026/08/20,風の精霊,43.193004,140.76892
2026/08/20,風の精霊,43.027598,141.481373
2026/08/20,風の精霊,37.509524,140.137903
2026/08/20,風の精霊,40.716425,140.548786
2026/08/20,風の精霊,35.317336,139.64335
2026/08/20,風の精霊,35.175151,136.15907
2026/08/20,風の精霊,33.882829,133.16865
2026/08/20,風の精霊,43.56948,144.965547
2026/08/20,風の精霊,38.594686,140.932826
2026/08/20,風の精霊,38.159951,140.905621
2026/08/20,風の精霊,37.686334,140.465755
2026/08/20,風の精霊,36.165887,139.53361
2026/08/20,風の精霊,36.485021,138.57336
2026/08/20,風の精霊,37.422554,138.847976
2026/08/20,風の精霊,35.832601,137.667747
2026/08/20,風の精霊,35.836011,137.631462
2026/08/20,風の精霊,34.811385,136.543142
2026/08/20,風の精霊,34.90274,134.705238
2026/08/20,風の精霊,34.980731,134.760668
2026/08/20,風の精霊,34.122496,133.662054
2026/08/20,風の精霊,31.76707,130.781475
2026/08/20,風の精霊,42.935373,142.030646
2026/08/20,風の精霊,42.667511,141.673433
2026/08/20,風の精霊,43.119854,144.116335
2026/08/20,風の精霊,40.560087,140.521097
2026/08/20,風の精霊,36.433782,137.862196
2026/08/20,風の精霊,34.407609,132.839828
2026/08/20,風の精霊,40.343036,141.178733
2026/08/20,風の精霊,36.267299,137.941477
2026/08/20,風の精霊,33.619625,134.320932
