日付,名前,緯度,経度
2026/04/19,風の精霊,34.312449,133.90852
2026/04/19,大地の精霊,42.748801,140.82284
2026/04/19,大地の精霊,41.834774,140.822879
2026/04/19,大地の精霊,37.24531,140.329453
2026/04/19,大地の精霊,40.64409,140.603133
2026/04/19,大地の精霊,37.295726,138.847926
2026/04/19,大地の精霊,35.097492,139.067132
2026/04/19,大地の精霊,34.171621,132.673979
2026/04/19,大地の精霊,34.250564,133.003793
2026/04/19,大地の精霊,33.157251,130.123395
2026/04/19,水の精霊,42.79583,141.698126
2026/04/19,水の精霊,43.696003,142.358948
2026/04/19,水の精霊,37.446148,140.329626
2026/04/19,水の精霊,36.025296,140.274324
2026/04/19,水の精霊,35.92249,137.201715
2026/04/19,水の精霊,35.420439,137.28398
2026/04/19,水の精霊,35.420946,137.284013
2026/04/19,水の精霊,32.984469,131.357943
2026/04/19,水の精霊,33.236139,131.714417
2026/04/19,水の精霊,31.834466,131.303029
2026/04/19,水の精霊,33.527066,130.835933
2026/04/19,水の精霊,28.413988,129.543824
2026/04/19,炎の精霊,43.016237,141.564066
2026/04/19,炎の精霊,35.381694,140.000623
2026/04/19,炎の精霊,36.370609,140.356327
2026/04/19,炎の精霊,35.459109,137.036819
2026/04/19,炎の精霊,34.941278,136.48809
2026/04/19,風の精霊,43.832614,142.414546
2026/04/19,風の精霊,42.923113,142.081386
2026/04/19,風の精霊,38.581762,141.014379
2026/04/19,風の精霊,37.987203,140.553432
2026/04/19,風の精霊,39.773079,141.975414
2026/04/19,風の精霊,37.320951,140.329206
2026/04/19,風の精霊,37.710831,140.412855
2026/04/19,風の精霊,37.710704,140.412855
2026/04/19,風の精霊,37.711211,140.412342
2026/04/19,風の精霊,39.578124,140.548246
2026/04/19,風の精霊,35.395545,140.246794
2026/04/19,風の精霊,36.228535,139.342346
2026/04/19,風の精霊,36.293683,140.409275
2026/04/19,風の精霊,35.626249,139.039899
2026/04/19,風の精霊,37.661765,139.533168
2026/04/19,風の精霊,37.584829,139.09382
2026/04/19,風の精霊,36.699944,136.736155
2026/04/19,風の精霊,34.577407,136.543504
2026/04/19,風の精霊,33.794217,135.996721
2026/04/19,風の精霊,35.123634,134.074109
2026/04/19,風の精霊,34.655707,134.01922
2026/04/19,風の精霊,34.902856,132.400401
2026/04/19,風の精霊,33.646936,130.974995
2026/04/19,大地の精霊,43.074145,141.591429
2026/04/19,風の精霊,35.368631,135.307733
2026/04/19,大地の精霊,33.935299,135.143992
2026/04/19,水の精霊,36.612955,137.860566
2026/04/19,風の精霊,38.669165,139.890965
2026/04/19,大地の精霊,35.161978,136.899945
2026/04/19,大地の精霊,34.799675,137.119375
2026/04/19,大地の精霊,35.417806,133.154376
2026/04/19,水の精霊,35.411359,136.264629
2026/04/19,水の精霊,33.236588,131.71527
2026/04/19,炎の精霊,35.556937,139.224672
2026/04/19,炎の精霊,35.459294,137.037028
2026/04/19,炎の精霊,34.798056,137.11989
2026/04/19,風の精霊,35.871212,139.999934
2026/04/19,風の精霊,34.578322,136.551441
2026/04/19,風の精霊,34.578149,136.551486
2026/04/19,風の精霊,34.65012,134.032531
